timepoint;subjectID;run;mapping;condition;.groups;pHit.pFa_DT;outlier_DT;pHit.pFa_ST;outlier_ST;Sex;AgeToday
post;145;1;comp;passive;2;0.75;FALSE;1;FALSE;male;28
post;145;1;comp;passive;2;0.75;FALSE;1;FALSE;male;28
post;145;1;comp;passive;2;0.75;FALSE;1;FALSE;male;28
post;145;1;comp;passive;2;0.75;FALSE;1;FALSE;male;28
post;145;1;comp;passive;2;0.75;FALSE;1;FALSE;male;28
post;145;1;comp;passive;2;0.75;FALSE;1;FALSE;male;28
post;145;1;comp;passive;2;0.75;FALSE;1;FALSE;male;28
post;145;1;comp;passive;2;0.75;FALSE;1;FALSE;male;28
post;145;1;incomp;passive;1;0.8;FALSE;1;FALSE;male;28
post;145;1;incomp;passive;1;0.8;FALSE;1;FALSE;male;28
post;145;1;incomp;passive;1;0.8;FALSE;1;FALSE;male;28
post;145;1;incomp;passive;1;0.8;FALSE;1;FALSE;male;28
post;145;1;incomp;passive;1;0.8;FALSE;1;FALSE;male;28
post;145;1;incomp;passive;1;0.8;FALSE;1;FALSE;male;28
post;145;1;incomp;passive;1;0.8;FALSE;1;FALSE;male;28
post;145;1;incomp;passive;1;0.8;FALSE;1;FALSE;male;28
post;145;1;incomp;passive;2;0.85;FALSE;0.9;FALSE;male;28
post;145;1;incomp;passive;2;0.85;FALSE;0.9;FALSE;male;28
post;145;1;incomp;passive;2;0.85;FALSE;0.9;FALSE;male;28
post;145;1;incomp;passive;2;0.85;FALSE;0.9;FALSE;male;28
post;145;1;incomp;passive;2;0.85;FALSE;0.9;FALSE;male;28
post;145;1;incomp;passive;2;0.85;FALSE;0.9;FALSE;male;28
post;145;1;incomp;passive;2;0.85;FALSE;0.9;FALSE;male;28
post;145;1;incomp;passive;2;0.85;FALSE;0.9;FALSE;male;28
post;145;2;comp;passive;1;0.9;FALSE;1;FALSE;male;28
post;145;2;comp;passive;1;0.9;FALSE;1;FALSE;male;28
post;145;2;comp;passive;1;0.9;FALSE;1;FALSE;male;28
post;145;2;comp;passive;1;0.9;FALSE;1;FALSE;male;28
post;145;2;comp;passive;1;0.9;FALSE;1;FALSE;male;28
post;145;2;comp;passive;1;0.9;FALSE;1;FALSE;male;28
post;145;2;comp;passive;1;0.9;FALSE;1;FALSE;male;28
post;145;2;comp;passive;1;0.9;FALSE;1;FALSE;male;28
post;145;2;comp;passive;2;1;FALSE;1;FALSE;male;28
post;145;2;comp;passive;2;1;FALSE;1;FALSE;male;28
post;145;2;comp;passive;2;1;FALSE;1;FALSE;male;28
post;145;2;comp;passive;2;1;FALSE;1;FALSE;male;28
post;145;2;comp;passive;2;1;FALSE;1;FALSE;male;28
post;145;2;comp;passive;2;1;FALSE;1;FALSE;male;28
post;145;2;comp;passive;2;1;FALSE;1;FALSE;male;28
post;145;2;comp;passive;2;1;FALSE;1;FALSE;male;28
post;145;2;incomp;passive;1;0.65;FALSE;0.9;FALSE;male;28
post;145;2;incomp;passive;1;0.65;FALSE;0.9;FALSE;male;28
post;145;2;incomp;passive;1;0.65;FALSE;0.9;FALSE;male;28
post;145;2;incomp;passive;1;0.65;FALSE;0.9;FALSE;male;28
post;145;2;incomp;passive;1;0.65;FALSE;0.9;FALSE;male;28
post;145;2;incomp;passive;1;0.65;FALSE;0.9;FALSE;male;28
post;145;2;incomp;passive;1;0.65;FALSE;0.9;FALSE;male;28
post;145;2;incomp;passive;1;0.65;FALSE;0.9;FALSE;male;28
post;145;2;incomp;passive;2;0.85;FALSE;1;FALSE;male;28
post;145;2;incomp;passive;2;0.85;FALSE;1;FALSE;male;28
post;145;2;incomp;passive;2;0.85;FALSE;1;FALSE;male;28
post;145;2;incomp;passive;2;0.85;FALSE;1;FALSE;male;28
post;145;2;incomp;passive;2;0.85;FALSE;1;FALSE;male;28
post;145;2;incomp;passive;2;0.85;FALSE;1;FALSE;male;28
post;145;2;incomp;passive;2;0.85;FALSE;1;FALSE;male;28
post;145;2;incomp;passive;2;0.85;FALSE;1;FALSE;male;28
pre;101;1;comp;compInterv;1;0.85;FALSE;1;FALSE;diverse;30
pre;101;1;comp;compInterv;1;0.85;FALSE;1;FALSE;diverse;30
pre;101;1;comp;compInterv;1;0.85;FALSE;1;FALSE;diverse;30
pre;101;1;comp;compInterv;1;0.85;FALSE;1;FALSE;diverse;30
pre;101;1;comp;compInterv;1;0.85;FALSE;1;FALSE;diverse;30
pre;101;1;comp;compInterv;1;0.85;FALSE;1;FALSE;diverse;30
pre;101;1;comp;compInterv;1;0.85;FALSE;1;FALSE;diverse;30
pre;101;1;comp;compInterv;1;0.85;FALSE;1;FALSE;diverse;30
pre;101;1;comp;compInterv;2;1;FALSE;1;FALSE;diverse;30
pre;101;1;comp;compInterv;2;1;FALSE;1;FALSE;diverse;30
pre;101;1;comp;compInterv;2;1;FALSE;1;FALSE;diverse;30
pre;101;1;comp;compInterv;2;1;FALSE;1;FALSE;diverse;30
pre;101;1;comp;compInterv;2;1;FALSE;1;FALSE;diverse;30
pre;101;1;comp;compInterv;2;1;FALSE;1;FALSE;diverse;30
pre;101;1;comp;compInterv;2;1;FALSE;1;FALSE;diverse;30
pre;101;1;comp;compInterv;2;1;FALSE;1;FALSE;diverse;30
pre;101;1;incomp;compInterv;1;0.65;FALSE;1;FALSE;diverse;30
pre;101;1;incomp;compInterv;1;0.65;FALSE;1;FALSE;diverse;30
pre;101;1;incomp;compInterv;1;0.65;FALSE;1;FALSE;diverse;30
pre;101;1;incomp;compInterv;1;0.65;FALSE;1;FALSE;diverse;30
pre;101;1;incomp;compInterv;1;0.65;FALSE;1;FALSE;diverse;30
pre;101;1;incomp;compInterv;1;0.65;FALSE;1;FALSE;diverse;30
pre;101;1;incomp;compInterv;1;0.65;FALSE;1;FALSE;diverse;30
pre;101;1;incomp;compInterv;1;0.65;FALSE;1;FALSE;diverse;30
pre;101;1;incomp;compInterv;2;0.75;FALSE;1;FALSE;diverse;30
pre;101;1;incomp;compInterv;2;0.75;FALSE;1;FALSE;diverse;30
pre;101;1;incomp;compInterv;2;0.75;FALSE;1;FALSE;diverse;30
pre;101;1;incomp;compInterv;2;0.75;FALSE;1;FALSE;diverse;30
pre;101;1;incomp;compInterv;2;0.75;FALSE;1;FALSE;diverse;30
pre;101;1;incomp;compInterv;2;0.75;FALSE;1;FALSE;diverse;30
pre;101;1;incomp;compInterv;2;0.75;FALSE;1;FALSE;diverse;30
pre;101;1;incomp;compInterv;2;0.75;FALSE;1;FALSE;diverse;30
pre;101;2;comp;compInterv;1;1;FALSE;1;FALSE;diverse;30
pre;101;2;comp;compInterv;1;1;FALSE;1;FALSE;diverse;30
pre;101;2;comp;compInterv;1;1;FALSE;1;FALSE;diverse;30
pre;101;2;comp;compInterv;1;1;FALSE;1;FALSE;diverse;30
pre;101;2;comp;compInterv;1;1;FALSE;1;FALSE;diverse;30
pre;101;2;comp;compInterv;1;1;FALSE;1;FALSE;diverse;30
pre;101;2;comp;compInterv;1;1;FALSE;1;FALSE;diverse;30
pre;101;2;comp;compInterv;1;1;FALSE;1;FALSE;diverse;30
pre;101;2;comp;compInterv;2;1;FALSE;1;FALSE;diverse;30
pre;101;2;comp;compInterv;2;1;FALSE;1;FALSE;diverse;30
pre;101;2;comp;compInterv;2;1;FALSE;1;FALSE;diverse;30
pre;101;2;comp;compInterv;2;1;FALSE;1;FALSE;diverse;30
pre;101;2;comp;compInterv;2;1;FALSE;1;FALSE;diverse;30
pre;101;2;comp;compInterv;2;1;FALSE;1;FALSE;diverse;30
pre;101;2;comp;compInterv;2;1;FALSE;1;FALSE;diverse;30
pre;101;2;comp;compInterv;2;1;FALSE;1;FALSE;diverse;30
pre;101;2;incomp;compInterv;1;0.9;FALSE;0.95;FALSE;diverse;30
pre;101;2;incomp;compInterv;1;0.9;FALSE;0.95;FALSE;diverse;30
pre;101;2;incomp;compInterv;1;0.9;FALSE;0.95;FALSE;diverse;30
pre;101;2;incomp;compInterv;1;0.9;FALSE;0.95;FALSE;diverse;30
pre;101;2;incomp;compInterv;1;0.9;FALSE;0.95;FALSE;diverse;30
pre;101;2;incomp;compInterv;1;0.9;FALSE;0.95;FALSE;diverse;30
pre;101;2;incomp;compInterv;1;0.9;FALSE;0.95;FALSE;diverse;30
pre;101;2;incomp;compInterv;1;0.9;FALSE;0.95;FALSE;diverse;30
pre;101;2;incomp;compInterv;2;1;FALSE;1;FALSE;diverse;30
pre;101;2;incomp;compInterv;2;1;FALSE;1;FALSE;diverse;30
pre;101;2;incomp;compInterv;2;1;FALSE;1;FALSE;diverse;30
pre;101;2;incomp;compInterv;2;1;FALSE;1;FALSE;diverse;30
pre;101;2;incomp;compInterv;2;1;FALSE;1;FALSE;diverse;30
pre;101;2;incomp;compInterv;2;1;FALSE;1;FALSE;diverse;30
pre;101;2;incomp;compInterv;2;1;FALSE;1;FALSE;diverse;30
pre;101;2;incomp;compInterv;2;1;FALSE;1;FALSE;diverse;30
pre;102;1;comp;incompInterv;1;0.7;FALSE;1;FALSE;male;26
pre;102;1;comp;incompInterv;1;0.7;FALSE;1;FALSE;male;26
pre;102;1;comp;incompInterv;1;0.7;FALSE;1;FALSE;male;26
pre;102;1;comp;incompInterv;1;0.7;FALSE;1;FALSE;male;26
pre;102;1;comp;incompInterv;1;0.7;FALSE;1;FALSE;male;26
pre;102;1;comp;incompInterv;1;0.7;FALSE;1;FALSE;male;26
pre;102;1;comp;incompInterv;1;0.7;FALSE;1;FALSE;male;26
pre;102;1;comp;incompInterv;1;0.7;FALSE;1;FALSE;male;26
pre;102;1;comp;incompInterv;2;0.75;FALSE;1;FALSE;male;26
pre;102;1;comp;incompInterv;2;0.75;FALSE;1;FALSE;male;26
pre;102;1;comp;incompInterv;2;0.75;FALSE;1;FALSE;male;26
pre;102;1;comp;incompInterv;2;0.75;FALSE;1;FALSE;male;26
pre;102;1;comp;incompInterv;2;0.75;FALSE;1;FALSE;male;26
pre;102;1;comp;incompInterv;2;0.75;FALSE;1;FALSE;male;26
pre;102;1;comp;incompInterv;2;0.75;FALSE;1;FALSE;male;26
pre;102;1;comp;incompInterv;2;0.75;FALSE;1;FALSE;male;26
pre;102;1;incomp;incompInterv;1;0.61;FALSE;0.9;FALSE;male;26
pre;102;1;incomp;incompInterv;1;0.61;FALSE;0.9;FALSE;male;26
pre;102;1;incomp;incompInterv;1;0.61;FALSE;0.9;FALSE;male;26
pre;102;1;incomp;incompInterv;1;0.61;FALSE;0.9;FALSE;male;26
pre;102;1;incomp;incompInterv;1;0.61;FALSE;0.9;FALSE;male;26
pre;102;1;incomp;incompInterv;1;0.61;FALSE;0.9;FALSE;male;26
pre;102;1;incomp;incompInterv;1;0.61;FALSE;0.9;FALSE;male;26
pre;102;1;incomp;incompInterv;1;0.61;FALSE;0.9;FALSE;male;26
pre;102;1;incomp;incompInterv;1;0.61;FALSE;0.9;FALSE;male;26
pre;102;1;incomp;incompInterv;2;0.45;FALSE;1;FALSE;male;26
pre;102;1;incomp;incompInterv;2;0.45;FALSE;1;FALSE;male;26
pre;102;1;incomp;incompInterv;2;0.45;FALSE;1;FALSE;male;26
pre;102;1;incomp;incompInterv;2;0.45;FALSE;1;FALSE;male;26
pre;102;1;incomp;incompInterv;2;0.45;FALSE;1;FALSE;male;26
pre;102;1;incomp;incompInterv;2;0.45;FALSE;1;FALSE;male;26
pre;102;1;incomp;incompInterv;2;0.45;FALSE;1;FALSE;male;26
pre;102;1;incomp;incompInterv;2;0.45;FALSE;1;FALSE;male;26
pre;102;1;incomp;incompInterv;2;0.45;FALSE;1;FALSE;male;26
pre;102;2;comp;incompInterv;1;0.9;FALSE;0.9;FALSE;male;26
pre;102;2;comp;incompInterv;1;0.9;FALSE;0.9;FALSE;male;26
pre;102;2;comp;incompInterv;1;0.9;FALSE;0.9;FALSE;male;26
pre;102;2;comp;incompInterv;1;0.9;FALSE;0.9;FALSE;male;26
pre;102;2;comp;incompInterv;1;0.9;FALSE;0.9;FALSE;male;26
pre;102;2;comp;incompInterv;1;0.9;FALSE;0.9;FALSE;male;26
pre;102;2;comp;incompInterv;1;0.9;FALSE;0.9;FALSE;male;26
pre;102;2;comp;incompInterv;1;0.9;FALSE;0.9;FALSE;male;26
pre;102;2;comp;incompInterv;2;0.9;FALSE;0.85;FALSE;male;26
pre;102;2;comp;incompInterv;2;0.9;FALSE;0.85;FALSE;male;26
pre;102;2;comp;incompInterv;2;0.9;FALSE;0.85;FALSE;male;26
pre;102;2;comp;incompInterv;2;0.9;FALSE;0.85;FALSE;male;26
pre;102;2;comp;incompInterv;2;0.9;FALSE;0.85;FALSE;male;26
pre;102;2;comp;incompInterv;2;0.9;FALSE;0.85;FALSE;male;26
pre;102;2;comp;incompInterv;2;0.9;FALSE;0.85;FALSE;male;26
pre;102;2;comp;incompInterv;2;0.9;FALSE;0.85;FALSE;male;26
pre;102;2;incomp;incompInterv;1;0.6;FALSE;1;FALSE;male;26
pre;102;2;incomp;incompInterv;1;0.6;FALSE;1;FALSE;male;26
pre;102;2;incomp;incompInterv;1;0.6;FALSE;1;FALSE;male;26
pre;102;2;incomp;incompInterv;1;0.6;FALSE;1;FALSE;male;26
pre;102;2;incomp;incompInterv;1;0.6;FALSE;1;FALSE;male;26
pre;102;2;incomp;incompInterv;1;0.6;FALSE;1;FALSE;male;26
pre;102;2;incomp;incompInterv;1;0.6;FALSE;1;FALSE;male;26
pre;102;2;incomp;incompInterv;1;0.6;FALSE;1;FALSE;male;26
pre;102;2;incomp;incompInterv;1;0.6;FALSE;1;FALSE;male;26
pre;102;2;incomp;incompInterv;2;0.75;FALSE;1;FALSE;male;26
pre;102;2;incomp;incompInterv;2;0.75;FALSE;1;FALSE;male;26
pre;102;2;incomp;incompInterv;2;0.75;FALSE;1;FALSE;male;26
pre;102;2;incomp;incompInterv;2;0.75;FALSE;1;FALSE;male;26
pre;102;2;incomp;incompInterv;2;0.75;FALSE;1;FALSE;male;26
pre;102;2;incomp;incompInterv;2;0.75;FALSE;1;FALSE;male;26
pre;102;2;incomp;incompInterv;2;0.75;FALSE;1;FALSE;male;26
pre;102;2;incomp;incompInterv;2;0.75;FALSE;1;FALSE;male;26
pre;102;2;incomp;incompInterv;2;0.75;FALSE;1;FALSE;male;26
pre;103;1;comp;compInterv;1;0.26;FALSE;0.4;FALSE;female;26
pre;103;1;comp;compInterv;1;0.26;FALSE;0.4;FALSE;female;26
pre;103;1;comp;compInterv;1;0.26;FALSE;0.4;FALSE;female;26
pre;103;1;comp;compInterv;1;0.26;FALSE;0.4;FALSE;female;26
pre;103;1;comp;compInterv;1;0.26;FALSE;0.4;FALSE;female;26
pre;103;1;comp;compInterv;1;0.26;FALSE;0.4;FALSE;female;26
pre;103;1;comp;compInterv;1;0.26;FALSE;0.4;FALSE;female;26
pre;103;1;comp;compInterv;1;0.26;FALSE;0.4;FALSE;female;26
pre;103;1;comp;compInterv;2;0.51;FALSE;0.6;FALSE;female;26
pre;103;1;comp;compInterv;2;0.51;FALSE;0.6;FALSE;female;26
pre;103;1;comp;compInterv;2;0.51;FALSE;0.6;FALSE;female;26
pre;103;1;comp;compInterv;2;0.51;FALSE;0.6;FALSE;female;26
pre;103;1;comp;compInterv;2;0.51;FALSE;0.6;FALSE;female;26
pre;103;1;comp;compInterv;2;0.51;FALSE;0.6;FALSE;female;26
pre;103;1;comp;compInterv;2;0.51;FALSE;0.6;FALSE;female;26
pre;103;1;comp;compInterv;2;0.51;FALSE;0.6;FALSE;female;26
pre;103;1;incomp;compInterv;1;0.11;TRUE;0.35;FALSE;female;26
pre;103;1;incomp;compInterv;1;0.11;TRUE;0.35;FALSE;female;26
pre;103;1;incomp;compInterv;1;0.11;TRUE;0.35;FALSE;female;26
pre;103;1;incomp;compInterv;1;0.11;TRUE;0.35;FALSE;female;26
pre;103;1;incomp;compInterv;1;0.11;TRUE;0.35;FALSE;female;26
pre;103;1;incomp;compInterv;1;0.11;TRUE;0.35;FALSE;female;26
pre;103;1;incomp;compInterv;1;0.11;TRUE;0.35;FALSE;female;26
pre;103;1;incomp;compInterv;1;0.11;TRUE;0.35;FALSE;female;26
pre;103;1;incomp;compInterv;2;0.65;FALSE;0.65;FALSE;female;26
pre;103;1;incomp;compInterv;2;0.65;FALSE;0.65;FALSE;female;26
pre;103;1;incomp;compInterv;2;0.65;FALSE;0.65;FALSE;female;26
pre;103;1;incomp;compInterv;2;0.65;FALSE;0.65;FALSE;female;26
pre;103;1;incomp;compInterv;2;0.65;FALSE;0.65;FALSE;female;26
pre;103;1;incomp;compInterv;2;0.65;FALSE;0.65;FALSE;female;26
pre;103;1;incomp;compInterv;2;0.65;FALSE;0.65;FALSE;female;26
pre;103;1;incomp;compInterv;2;0.65;FALSE;0.65;FALSE;female;26
pre;103;2;comp;compInterv;1;0.27;FALSE;1;FALSE;female;26
pre;103;2;comp;compInterv;1;0.27;FALSE;1;FALSE;female;26
pre;103;2;comp;compInterv;1;0.27;FALSE;1;FALSE;female;26
pre;103;2;comp;compInterv;1;0.27;FALSE;1;FALSE;female;26
pre;103;2;comp;compInterv;1;0.27;FALSE;1;FALSE;female;26
pre;103;2;comp;compInterv;1;0.27;FALSE;1;FALSE;female;26
pre;103;2;comp;compInterv;1;0.27;FALSE;1;FALSE;female;26
pre;103;2;comp;compInterv;1;0.27;FALSE;1;FALSE;female;26
pre;103;2;comp;compInterv;2;0.12;FALSE;0.9;FALSE;female;26
pre;103;2;comp;compInterv;2;0.12;FALSE;0.9;FALSE;female;26
pre;103;2;comp;compInterv;2;0.12;FALSE;0.9;FALSE;female;26
pre;103;2;comp;compInterv;2;0.12;FALSE;0.9;FALSE;female;26
pre;103;2;comp;compInterv;2;0.12;FALSE;0.9;FALSE;female;26
pre;103;2;comp;compInterv;2;0.12;FALSE;0.9;FALSE;female;26
pre;103;2;comp;compInterv;2;0.12;FALSE;0.9;FALSE;female;26
pre;103;2;comp;compInterv;2;0.12;FALSE;0.9;FALSE;female;26
pre;103;2;incomp;compInterv;1;0.16;FALSE;0.8;FALSE;female;26
pre;103;2;incomp;compInterv;1;0.16;FALSE;0.8;FALSE;female;26
pre;103;2;incomp;compInterv;1;0.16;FALSE;0.8;FALSE;female;26
pre;103;2;incomp;compInterv;1;0.16;FALSE;0.8;FALSE;female;26
pre;103;2;incomp;compInterv;1;0.16;FALSE;0.8;FALSE;female;26
pre;103;2;incomp;compInterv;1;0.16;FALSE;0.8;FALSE;female;26
pre;103;2;incomp;compInterv;1;0.16;FALSE;0.8;FALSE;female;26
pre;103;2;incomp;compInterv;1;0.16;FALSE;0.8;FALSE;female;26
pre;103;2;incomp;compInterv;2;0.12;FALSE;0.45;FALSE;female;26
pre;103;2;incomp;compInterv;2;0.12;FALSE;0.45;FALSE;female;26
pre;103;2;incomp;compInterv;2;0.12;FALSE;0.45;FALSE;female;26
pre;103;2;incomp;compInterv;2;0.12;FALSE;0.45;FALSE;female;26
pre;103;2;incomp;compInterv;2;0.12;FALSE;0.45;FALSE;female;26
pre;103;2;incomp;compInterv;2;0.12;FALSE;0.45;FALSE;female;26
pre;103;2;incomp;compInterv;2;0.12;FALSE;0.45;FALSE;female;26
pre;103;2;incomp;compInterv;2;0.12;FALSE;0.45;FALSE;female;26
pre;104;1;comp;incompInterv;1;0.71;FALSE;1;FALSE;male;22
pre;104;1;comp;incompInterv;1;0.71;FALSE;1;FALSE;male;22
pre;104;1;comp;incompInterv;1;0.71;FALSE;1;FALSE;male;22
pre;104;1;comp;incompInterv;1;0.71;FALSE;1;FALSE;male;22
pre;104;1;comp;incompInterv;1;0.71;FALSE;1;FALSE;male;22
pre;104;1;comp;incompInterv;1;0.71;FALSE;1;FALSE;male;22
pre;104;1;comp;incompInterv;1;0.71;FALSE;1;FALSE;male;22
pre;104;1;comp;incompInterv;1;0.71;FALSE;1;FALSE;male;22
pre;104;1;comp;incompInterv;1;0.71;FALSE;1;FALSE;male;22
pre;104;1;comp;incompInterv;2;0.9;FALSE;0.9;FALSE;male;22
pre;104;1;comp;incompInterv;2;0.9;FALSE;0.9;FALSE;male;22
pre;104;1;comp;incompInterv;2;0.9;FALSE;0.9;FALSE;male;22
pre;104;1;comp;incompInterv;2;0.9;FALSE;0.9;FALSE;male;22
pre;104;1;comp;incompInterv;2;0.9;FALSE;0.9;FALSE;male;22
pre;104;1;comp;incompInterv;2;0.9;FALSE;0.9;FALSE;male;22
pre;104;1;comp;incompInterv;2;0.9;FALSE;0.9;FALSE;male;22
pre;104;1;comp;incompInterv;2;0.9;FALSE;0.9;FALSE;male;22
pre;104;1;comp;incompInterv;2;0.9;FALSE;0.9;FALSE;male;22
pre;104;1;incomp;incompInterv;1;0.15;TRUE;0.9;FALSE;male;22
pre;104;1;incomp;incompInterv;1;0.15;TRUE;0.9;FALSE;male;22
pre;104;1;incomp;incompInterv;1;0.15;TRUE;0.9;FALSE;male;22
pre;104;1;incomp;incompInterv;1;0.15;TRUE;0.9;FALSE;male;22
pre;104;1;incomp;incompInterv;1;0.15;TRUE;0.9;FALSE;male;22
pre;104;1;incomp;incompInterv;1;0.15;TRUE;0.9;FALSE;male;22
pre;104;1;incomp;incompInterv;1;0.15;TRUE;0.9;FALSE;male;22
pre;104;1;incomp;incompInterv;1;0.15;TRUE;0.9;FALSE;male;22
pre;104;1;incomp;incompInterv;2;0.7;FALSE;0.8;FALSE;male;22
pre;104;1;incomp;incompInterv;2;0.7;FALSE;0.8;FALSE;male;22
pre;104;1;incomp;incompInterv;2;0.7;FALSE;0.8;FALSE;male;22
pre;104;1;incomp;incompInterv;2;0.7;FALSE;0.8;FALSE;male;22
pre;104;1;incomp;incompInterv;2;0.7;FALSE;0.8;FALSE;male;22
pre;104;1;incomp;incompInterv;2;0.7;FALSE;0.8;FALSE;male;22
pre;104;1;incomp;incompInterv;2;0.7;FALSE;0.8;FALSE;male;22
pre;104;1;incomp;incompInterv;2;0.7;FALSE;0.8;FALSE;male;22
pre;104;2;comp;incompInterv;1;1;FALSE;0.9;FALSE;male;22
pre;104;2;comp;incompInterv;1;1;FALSE;0.9;FALSE;male;22
pre;104;2;comp;incompInterv;1;1;FALSE;0.9;FALSE;male;22
pre;104;2;comp;incompInterv;1;1;FALSE;0.9;FALSE;male;22
pre;104;2;comp;incompInterv;1;1;FALSE;0.9;FALSE;male;22
pre;104;2;comp;incompInterv;1;1;FALSE;0.9;FALSE;male;22
pre;104;2;comp;incompInterv;1;1;FALSE;0.9;FALSE;male;22
pre;104;2;comp;incompInterv;1;1;FALSE;0.9;FALSE;male;22
pre;104;2;comp;incompInterv;2;0.9;FALSE;0.8;FALSE;male;22
pre;104;2;comp;incompInterv;2;0.9;FALSE;0.8;FALSE;male;22
pre;104;2;comp;incompInterv;2;0.9;FALSE;0.8;FALSE;male;22
pre;104;2;comp;incompInterv;2;0.9;FALSE;0.8;FALSE;male;22
pre;104;2;comp;incompInterv;2;0.9;FALSE;0.8;FALSE;male;22
pre;104;2;comp;incompInterv;2;0.9;FALSE;0.8;FALSE;male;22
pre;104;2;comp;incompInterv;2;0.9;FALSE;0.8;FALSE;male;22
pre;104;2;comp;incompInterv;2;0.9;FALSE;0.8;FALSE;male;22
pre;104;2;incomp;incompInterv;1;0.51;FALSE;0.6;FALSE;male;22
pre;104;2;incomp;incompInterv;1;0.51;FALSE;0.6;FALSE;male;22
pre;104;2;incomp;incompInterv;1;0.51;FALSE;0.6;FALSE;male;22
pre;104;2;incomp;incompInterv;1;0.51;FALSE;0.6;FALSE;male;22
pre;104;2;incomp;incompInterv;1;0.51;FALSE;0.6;FALSE;male;22
pre;104;2;incomp;incompInterv;1;0.51;FALSE;0.6;FALSE;male;22
pre;104;2;incomp;incompInterv;1;0.51;FALSE;0.6;FALSE;male;22
pre;104;2;incomp;incompInterv;1;0.51;FALSE;0.6;FALSE;male;22
pre;104;2;incomp;incompInterv;2;0.85;FALSE;1;FALSE;male;22
pre;104;2;incomp;incompInterv;2;0.85;FALSE;1;FALSE;male;22
pre;104;2;incomp;incompInterv;2;0.85;FALSE;1;FALSE;male;22
pre;104;2;incomp;incompInterv;2;0.85;FALSE;1;FALSE;male;22
pre;104;2;incomp;incompInterv;2;0.85;FALSE;1;FALSE;male;22
pre;104;2;incomp;incompInterv;2;0.85;FALSE;1;FALSE;male;22
pre;104;2;incomp;incompInterv;2;0.85;FALSE;1;FALSE;male;22
pre;104;2;incomp;incompInterv;2;0.85;FALSE;1;FALSE;male;22
pre;105;1;comp;compInterv;1;0.6;FALSE;0.95;FALSE;male;22
pre;105;1;comp;compInterv;1;0.6;FALSE;0.95;FALSE;male;22
pre;105;1;comp;compInterv;1;0.6;FALSE;0.95;FALSE;male;22
pre;105;1;comp;compInterv;1;0.6;FALSE;0.95;FALSE;male;22
pre;105;1;comp;compInterv;1;0.6;FALSE;0.95;FALSE;male;22
pre;105;1;comp;compInterv;1;0.6;FALSE;0.95;FALSE;male;22
pre;105;1;comp;compInterv;1;0.6;FALSE;0.95;FALSE;male;22
pre;105;1;comp;compInterv;1;0.6;FALSE;0.95;FALSE;male;22
pre;105;1;comp;compInterv;2;0.41;FALSE;1;FALSE;male;22
pre;105;1;comp;compInterv;2;0.41;FALSE;1;FALSE;male;22
pre;105;1;comp;compInterv;2;0.41;FALSE;1;FALSE;male;22
pre;105;1;comp;compInterv;2;0.41;FALSE;1;FALSE;male;22
pre;105;1;comp;compInterv;2;0.41;FALSE;1;FALSE;male;22
pre;105;1;comp;compInterv;2;0.41;FALSE;1;FALSE;male;22
pre;105;1;comp;compInterv;2;0.41;FALSE;1;FALSE;male;22
pre;105;1;comp;compInterv;2;0.41;FALSE;1;FALSE;male;22
pre;105;1;incomp;compInterv;1;0.5;FALSE;0.9;FALSE;male;22
pre;105;1;incomp;compInterv;1;0.5;FALSE;0.9;FALSE;male;22
pre;105;1;incomp;compInterv;1;0.5;FALSE;0.9;FALSE;male;22
pre;105;1;incomp;compInterv;1;0.5;FALSE;0.9;FALSE;male;22
pre;105;1;incomp;compInterv;1;0.5;FALSE;0.9;FALSE;male;22
pre;105;1;incomp;compInterv;1;0.5;FALSE;0.9;FALSE;male;22
pre;105;1;incomp;compInterv;1;0.5;FALSE;0.9;FALSE;male;22
pre;105;1;incomp;compInterv;1;0.5;FALSE;0.9;FALSE;male;22
pre;105;1;incomp;compInterv;2;0.25;FALSE;1;FALSE;male;22
pre;105;1;incomp;compInterv;2;0.25;FALSE;1;FALSE;male;22
pre;105;1;incomp;compInterv;2;0.25;FALSE;1;FALSE;male;22
pre;105;1;incomp;compInterv;2;0.25;FALSE;1;FALSE;male;22
pre;105;1;incomp;compInterv;2;0.25;FALSE;1;FALSE;male;22
pre;105;1;incomp;compInterv;2;0.25;FALSE;1;FALSE;male;22
pre;105;1;incomp;compInterv;2;0.25;FALSE;1;FALSE;male;22
pre;105;1;incomp;compInterv;2;0.25;FALSE;1;FALSE;male;22
pre;105;2;comp;compInterv;1;0.71;FALSE;0.9;FALSE;male;22
pre;105;2;comp;compInterv;1;0.71;FALSE;0.9;FALSE;male;22
pre;105;2;comp;compInterv;1;0.71;FALSE;0.9;FALSE;male;22
pre;105;2;comp;compInterv;1;0.71;FALSE;0.9;FALSE;male;22
pre;105;2;comp;compInterv;1;0.71;FALSE;0.9;FALSE;male;22
pre;105;2;comp;compInterv;1;0.71;FALSE;0.9;FALSE;male;22
pre;105;2;comp;compInterv;1;0.71;FALSE;0.9;FALSE;male;22
pre;105;2;comp;compInterv;1;0.71;FALSE;0.9;FALSE;male;22
pre;105;2;comp;compInterv;2;0.16;FALSE;1;FALSE;male;22
pre;105;2;comp;compInterv;2;0.16;FALSE;1;FALSE;male;22
pre;105;2;comp;compInterv;2;0.16;FALSE;1;FALSE;male;22
pre;105;2;comp;compInterv;2;0.16;FALSE;1;FALSE;male;22
